profile_name,year,period,timestep,value
NL_Wind_Offshore,2030,1,5278,0.093125011
NL_Wind_Offshore,2030,1,5279,0.096308183
NL_Wind_Offshore,2030,1,5280,0.168259601
NL_Wind_Offshore,2030,1,5281,0.177700655
NL_Wind_Offshore,2030,1,5282,0.332219254
NL_Wind_Offshore,2030,1,5283,0.399629834
NL_Wind_Offshore,2030,1,5284,0.266997157
NL_Wind_Offshore,2030,1,5285,0.222159728
NL_Wind_Offshore,2030,1,5286,0.233329588
NL_Wind_Offshore,2030,1,5287,0.244733536
NL_Wind_Offshore,2030,1,5288,0.329921172
NL_Wind_Offshore,2030,1,5289,0.395409569
NL_Wind_Offshore,2030,1,5290,0.301670719
NL_Wind_Offshore,2030,1,5291,0.273544579
NL_Wind_Offshore,2030,1,5292,0.276685065
NL_Wind_Offshore,2030,1,5293,0.199254895
NL_Wind_Offshore,2030,1,5294,0.240335548
NL_Wind_Offshore,2030,1,5295,0.193349386
NL_Wind_Offshore,2030,1,5296,0.125000272
NL_Wind_Offshore,2030,1,5297,0.049928221
NL_Wind_Offshore,2030,1,5298,0.063822038
NL_Wind_Offshore,2030,1,5299,0.107079907
NL_Wind_Offshore,2030,1,5300,0.107905259
NL_Wind_Offshore,2030,1,5301,0.11208941
NL_Wind_Offshore,2030,1,5302,0.15628489
NL_Wind_Offshore,2030,1,5303,0.142180865
NL_Wind_Offshore,2030,1,5304,0.260859996
NL_Wind_Offshore,2030,1,5305,0.32117126
NL_Wind_Offshore,2030,1,5306,0.340003326
NL_Wind_Offshore,2030,1,5307,0.329779083
NL_Wind_Offshore,2030,1,5308,0.343433168
NL_Wind_Offshore,2030,1,5309,0.280927457
NL_Wind_Offshore,2030,1,5310,0.215036936
NL_Wind_Offshore,2030,1,5311,0.160164361
NL_Wind_Offshore,2030,1,5312,0.082157697
NL_Wind_Offshore,2030,1,5313,0.058207839
NL_Wind_Offshore,2030,1,5314,0.060480875
NL_Wind_Offshore,2030,1,5315,0.011037121
NL_Wind_Offshore,2030,1,5316,0.023722613
NL_Wind_Offshore,2030,1,5317,0.052821455
NL_Wind_Offshore,2030,1,5318,0.073253854
NL_Wind_Offshore,2030,1,5319,0.138473823
NL_Wind_Offshore,2030,1,5320,0.147919814
NL_Wind_Offshore,2030,1,5321,0.109744456
NL_Wind_Offshore,2030,1,5322,0.156171119
NL_Wind_Offshore,2030,1,5323,0.19723528
NL_Wind_Offshore,2030,1,5324,0.244781226
NL_Wind_Offshore,2030,1,5325,0.283147155
NL_Wind_Offshore,2030,1,5326,0.283535249
NL_Wind_Offshore,2030,1,5327,0.243285509
NL_Wind_Offshore,2030,1,5328,0.286610587
NL_Wind_Offshore,2030,1,5329,0.236344751
NL_Wind_Offshore,2030,1,5330,0.203274426
NL_Wind_Offshore,2030,1,5331,0.149939163
NL_Wind_Offshore,2030,1,5332,0.082854413
NL_Wind_Offshore,2030,1,5333,0.110753435
NL_Wind_Offshore,2030,1,5334,0.14897348
NL_Wind_Offshore,2030,1,5335,0.149060032
NL_Wind_Offshore,2030,1,5336,0.115047068
NL_Wind_Offshore,2030,1,5337,0.126512905
NL_Wind_Offshore,2030,1,5338,0.071561193
NL_Wind_Offshore,2030,1,5339,0.033500383
NL_Wind_Offshore,2030,1,5340,0.061330084
NL_Wind_Offshore,2030,1,5341,0.059859885
NL_Wind_Offshore,2030,1,5342,0.066450711
NL_Wind_Offshore,2030,1,5343,0.064130803
NL_Wind_Offshore,2030,1,5344,0.066263211
NL_Wind_Offshore,2030,1,5345,0.057597043
NL_Wind_Offshore,2030,1,5346,0.067675807
NL_Wind_Offshore,2030,1,5347,0.072284774
NL_Wind_Offshore,2030,1,5348,0.071708841
NL_Wind_Offshore,2030,1,5349,0.080434696
NL_Wind_Offshore,2030,1,5350,0.081359228
NL_Wind_Offshore,2030,1,5351,0.057953789
NL_Wind_Offshore,2030,1,5352,0.054984201
NL_Wind_Offshore,2030,1,5353,0.04294667
NL_Wind_Offshore,2030,1,5354,0.04374484
NL_Wind_Offshore,2030,1,5355,0.044202096
NL_Wind_Offshore,2030,1,5356,0.056659075
NL_Wind_Offshore,2030,1,5357,0.062048069
NL_Wind_Offshore,2030,1,5358,0.082760326
NL_Wind_Offshore,2030,1,5359,0.128851838
NL_Wind_Offshore,2030,1,5360,0.145270779
NL_Wind_Offshore,2030,1,5361,0.156466136
NL_Wind_Offshore,2030,1,5362,0.162044902
NL_Wind_Offshore,2030,1,5363,0.112148583
NL_Wind_Offshore,2030,1,5364,0.103266922
NL_Wind_Offshore,2030,1,5365,0.110799983
NL_Wind_Offshore,2030,1,5366,0.114244442
NL_Wind_Offshore,2030,1,5367,0.124575721
NL_Wind_Offshore,2030,1,5368,0.156098592
NL_Wind_Offshore,2030,1,5369,0.156850618
NL_Wind_Offshore,2030,1,5370,0.183909761
NL_Wind_Offshore,2030,1,5371,0.208755997
NL_Wind_Offshore,2030,1,5372,0.230076879
NL_Wind_Offshore,2030,1,5373,0.234232288
NL_Wind_Offshore,2030,1,5374,0.262045245
NL_Wind_Offshore,2030,1,5375,0.250757164
NL_Wind_Offshore,2030,1,5376,0.262222229
NL_Wind_Offshore,2030,1,5377,0.288917973
NL_Wind_Offshore,2030,1,5378,0.315245809
NL_Wind_Offshore,2030,1,5379,0.364677345
NL_Wind_Offshore,2030,1,5380,0.434163668
NL_Wind_Offshore,2030,1,5381,0.494043381
NL_Wind_Offshore,2030,1,5382,0.534667727
NL_Wind_Offshore,2030,1,5383,0.585547146
NL_Wind_Offshore,2030,1,5384,0.611891655
NL_Wind_Offshore,2030,1,5385,0.629064354
NL_Wind_Offshore,2030,1,5386,0.709442568
NL_Wind_Offshore,2030,1,5387,0.676429175
NL_Wind_Offshore,2030,1,5388,0.741370255
NL_Wind_Offshore,2030,1,5389,0.834769765
NL_Wind_Offshore,2030,1,5390,0.868353151
NL_Wind_Offshore,2030,1,5391,0.913119068
NL_Wind_Offshore,2030,1,5392,0.936706277
NL_Wind_Offshore,2030,1,5393,0.945712718
NL_Wind_Offshore,2030,1,5394,0.971824343
NL_Wind_Offshore,2030,1,5395,0.962989947
NL_Wind_Offshore,2030,1,5396,0.934525855
NL_Wind_Offshore,2030,1,5397,0.950306026
NL_Wind_Offshore,2030,1,5398,0.935435627
NL_Wind_Offshore,2030,1,5399,0.865639354
NL_Wind_Offshore,2030,1,5400,0.709416869
NL_Wind_Offshore,2030,1,5401,0.629081521
NL_Wind_Offshore,2030,1,5402,0.788216516
NL_Wind_Offshore,2030,1,5403,0.717839689
NL_Wind_Offshore,2030,1,5404,0.716393655
NL_Wind_Offshore,2030,1,5405,0.773996805
NL_Wind_Offshore,2030,1,5406,0.76369444
NL_Wind_Offshore,2030,1,5407,0.794204675
NL_Wind_Offshore,2030,1,5408,0.576295406
NL_Wind_Offshore,2030,1,5409,0.346941092
NL_Wind_Offshore,2030,1,5410,0.2645978
NL_Wind_Offshore,2030,1,5411,0.261448792
NL_Wind_Offshore,2030,1,5412,0.325723928
NL_Wind_Offshore,2030,1,5413,0.346113972
NL_Wind_Offshore,2030,1,5414,0.374959256
NL_Wind_Offshore,2030,1,5415,0.408532591
NL_Wind_Offshore,2030,1,5416,0.389424161
NL_Wind_Offshore,2030,1,5417,0.385260501
NL_Wind_Offshore,2030,1,5418,0.385199742
NL_Wind_Offshore,2030,1,5419,0.283582051
NL_Wind_Offshore,2030,1,5420,0.259210441
NL_Wind_Offshore,2030,1,5421,0.190436976
NL_Wind_Offshore,2030,1,5422,0.156823806
NL_Wind_Offshore,2030,1,5423,0.209522804
NL_Wind_Offshore,2030,1,5424,0.19543804
NL_Wind_Offshore,2030,1,5425,0.17334731
NL_Wind_Offshore,2030,1,5426,0.120352665
NL_Wind_Offshore,2030,1,5427,0.064899302
NL_Wind_Offshore,2030,1,5428,0.034873798
NL_Wind_Offshore,2030,1,5429,0.064957312
NL_Wind_Offshore,2030,1,5430,0.04496165
NL_Wind_Offshore,2030,1,5431,0.058403942
NL_Wind_Offshore,2030,1,5432,0.10577188
NL_Wind_Offshore,2030,1,5433,0.119948375
NL_Wind_Offshore,2030,1,5434,0.116103784
NL_Wind_Offshore,2030,1,5435,0.122555119
NL_Wind_Offshore,2030,1,5436,0.200040905
NL_Wind_Offshore,2030,1,5437,0.229790612
NL_Wind_Offshore,2030,1,5438,0.285455747
NL_Wind_Offshore,2030,1,5439,0.329288616
NL_Wind_Offshore,2030,1,5440,0.378420986
NL_Wind_Offshore,2030,1,5441,0.368626703
NL_Wind_Offshore,2030,1,5442,0.474945184
NL_Wind_Offshore,2030,1,5443,0.478921098
NL_Wind_Offshore,2030,1,5444,0.345454733
NL_Wind_Offshore,2030,1,5445,0.275770511
NL_Wind_Offshore,2030,1,5446,0.228105778
NL_Wind_Offshore,2030,1,5447,0.246788321
NL_Wind_Offshore,2030,1,5448,0.247294774
NL_Wind_Offshore,2030,1,5449,0.221646611
NL_Wind_Offshore,2030,1,5450,0.244878171
NL_Wind_Offshore,2030,1,5451,0.222852205
NL_Wind_Offshore,2030,1,5452,0.217069365
NL_Wind_Offshore,2030,1,5453,0.27741332
NL_Wind_Offshore,2030,1,5454,0.279287899
NL_Wind_Offshore,2030,1,5455,0.220625739
NL_Wind_Offshore,2030,1,5456,0.201340791
NL_Wind_Offshore,2030,1,5457,0.229120793
NL_Wind_Offshore,2030,1,5458,0.206235506
NL_Wind_Offshore,2030,1,5459,0.120335052
NL_Wind_Offshore,2030,1,5460,0.125390174
NL_Wind_Offshore,2030,1,5461,0.136787762
NL_Wind_Offshore,2030,1,5462,0.174580157
NL_Wind_Offshore,2030,1,5463,0.184880178
NL_Wind_Offshore,2030,1,5464,0.215578427
NL_Wind_Offshore,2030,1,5465,0.24437806
NL_Wind_Offshore,2030,1,5466,0.283602822
NL_Wind_Offshore,2030,1,5467,0.34557677
NL_Wind_Offshore,2030,1,5468,0.352582164
NL_Wind_Offshore,2030,1,5469,0.389329455
NL_Wind_Offshore,2030,1,5470,0.402964879
NL_Wind_Offshore,2030,1,5471,0.338722484
NL_Wind_Offshore,2030,1,5472,0.436156439
NL_Wind_Offshore,2030,1,5473,0.544411627
NL_Wind_Offshore,2030,1,5474,0.590817254
NL_Wind_Offshore,2030,1,5475,0.68538755
NL_Wind_Offshore,2030,1,5476,0.725420963
NL_Wind_Offshore,2030,1,5477,0.763758079
NL_Wind_Offshore,2030,1,5478,0.761565329
NL_Wind_Offshore,2030,1,5479,0.784153942
NL_Wind_Offshore,2030,1,5480,0.652435788
NL_Wind_Offshore,2030,1,5481,0.710959043
NL_Wind_Offshore,2030,1,5482,0.730963066
NL_Wind_Offshore,2030,1,5483,0.672146919
NL_Wind_Offshore,2030,1,5484,0.595368284
NL_Wind_Offshore,2030,1,5485,0.479948741
NL_Wind_Offshore,2030,1,5486,0.473693178
NL_Wind_Offshore,2030,1,5487,0.445529738
NL_Wind_Offshore,2030,1,5488,0.459618519
NL_Wind_Offshore,2030,1,5489,0.488810022
NL_Wind_Offshore,2030,1,5490,0.484920525
NL_Wind_Offshore,2030,1,5491,0.466710335
NL_Wind_Offshore,2030,1,5492,0.488837221
NL_Wind_Offshore,2030,1,5493,0.455866759
NL_Wind_Offshore,2030,1,5494,0.47944909
NL_Wind_Offshore,2030,1,5495,0.537725879
NL_Wind_Offshore,2030,1,5496,0.574481926
NL_Wind_Offshore,2030,1,5497,0.552767319
NL_Wind_Offshore,2030,1,5498,0.879706917
NL_Wind_Offshore,2030,1,5499,0.880925821
NL_Wind_Offshore,2030,1,5500,0.868473311
NL_Wind_Offshore,2030,1,5501,0.767940593
NL_Wind_Offshore,2030,1,5502,0.79189169
NL_Wind_Offshore,2030,1,5503,0.708095584
NL_Wind_Offshore,2030,1,5504,0.613661589
NL_Wind_Offshore,2030,1,5505,0.558243941
NL_Wind_Offshore,2030,1,5506,0.574517791
NL_Wind_Offshore,2030,1,5507,0.361113096
NL_Wind_Offshore,2030,1,5508,0.449888473
NL_Wind_Offshore,2030,1,5509,0.473554968
NL_Wind_Offshore,2030,1,5510,0.55904198
NL_Wind_Offshore,2030,1,5511,0.540176488
NL_Wind_Offshore,2030,1,5512,0.502652458
NL_Wind_Offshore,2030,1,5513,0.470725627
NL_Wind_Offshore,2030,1,5514,0.437188445
NL_Wind_Offshore,2030,1,5515,0.446791506
NL_Wind_Offshore,2030,1,5516,0.486646337
NL_Wind_Offshore,2030,1,5517,0.508530662
NL_Wind_Offshore,2030,1,5518,0.489648029
NL_Wind_Offshore,2030,1,5519,0.440297027
NL_Wind_Offshore,2030,1,5520,0.490724079
NL_Wind_Offshore,2030,1,5521,0.410753309
NL_Wind_Offshore,2030,1,5522,0.391828116
NL_Wind_Offshore,2030,1,5523,0.33361715
NL_Wind_Offshore,2030,1,5524,0.298820859
NL_Wind_Offshore,2030,1,5525,0.19682789
NL_Wind_Offshore,2030,1,5526,0.246563271
NL_Wind_Offshore,2030,1,5527,0.260590514
NL_Wind_Offshore,2030,1,5528,0.189276983
NL_Wind_Offshore,2030,1,5529,0.173278152
NL_Wind_Offshore,2030,1,5530,0.19200225
NL_Wind_Offshore,2030,1,5531,0.218061779
NL_Wind_Offshore,2030,1,5532,0.201523472
NL_Wind_Offshore,2030,1,5533,0.211270239
NL_Wind_Offshore,2030,1,5534,0.165138293
NL_Wind_Offshore,2030,1,5535,0.173910785
NL_Wind_Offshore,2030,1,5536,0.178633082
NL_Wind_Offshore,2030,1,5537,0.213479402
NL_Wind_Offshore,2030,1,5538,0.151527329
NL_Wind_Offshore,2030,1,5539,0.188934431
NL_Wind_Offshore,2030,1,5540,0.193091911
NL_Wind_Offshore,2030,1,5541,0.302055061
NL_Wind_Offshore,2030,1,5542,0.321185284
NL_Wind_Offshore,2030,1,5543,0.39142742
NL_Wind_Offshore,2030,1,5544,0.401427384
NL_Wind_Offshore,2030,1,5545,0.443982929
NL_Wind_Offshore,2030,1,5546,0.364116681
NL_Wind_Offshore,2030,1,5547,0.416195415
NL_Wind_Offshore,2030,1,5548,0.384845944
NL_Wind_Offshore,2030,1,5549,0.45553227
NL_Wind_Offshore,2030,1,5550,0.450732523
NL_Wind_Offshore,2030,1,5551,0.457289156
NL_Wind_Offshore,2030,1,5552,0.430624751
NL_Wind_Offshore,2030,1,5553,0.33331102
NL_Wind_Offshore,2030,1,5554,0.340355381
NL_Wind_Offshore,2030,1,5555,0.366051099
NL_Wind_Offshore,2030,1,5556,0.362688949
NL_Wind_Offshore,2030,1,5557,0.305909812
NL_Wind_Offshore,2030,1,5558,0.420217719
NL_Wind_Offshore,2030,1,5559,0.466021788
NL_Wind_Offshore,2030,1,5560,0.464378946
NL_Wind_Offshore,2030,1,5561,0.465513702
NL_Wind_Offshore,2030,1,5562,0.444687095
NL_Wind_Offshore,2030,1,5563,0.505108567
NL_Wind_Offshore,2030,1,5564,0.526415626
NL_Wind_Offshore,2030,1,5565,0.437404439
NL_Wind_Offshore,2030,1,5566,0.325742958
NL_Wind_Offshore,2030,1,5567,0.358420838
NL_Wind_Offshore,2030,1,5568,0.486554165
NL_Wind_Offshore,2030,1,5569,0.521239771
NL_Wind_Offshore,2030,1,5570,0.605909609
NL_Wind_Offshore,2030,1,5571,0.574220016
NL_Wind_Offshore,2030,1,5572,0.499360143
NL_Wind_Offshore,2030,1,5573,0.57673541
NL_Wind_Offshore,2030,1,5574,0.570069111
NL_Wind_Offshore,2030,1,5575,0.554240978
NL_Wind_Offshore,2030,1,5576,0.580874387
NL_Wind_Offshore,2030,1,5577,0.518050573
NL_Wind_Offshore,2030,1,5578,0.503511358
NL_Wind_Offshore,2030,1,5579,0.492347578
NL_Wind_Offshore,2030,1,5580,0.424655234
NL_Wind_Offshore,2030,1,5581,0.382467146
NL_Wind_Offshore,2030,1,5582,0.377363499
NL_Wind_Offshore,2030,1,5583,0.343450161
NL_Wind_Offshore,2030,1,5584,0.300698208
NL_Wind_Offshore,2030,1,5585,0.326110161
NL_Wind_Offshore,2030,1,5586,0.334497159
NL_Wind_Offshore,2030,1,5587,0.367812847
NL_Wind_Offshore,2030,1,5588,0.419692691
NL_Wind_Offshore,2030,1,5589,0.459968804
NL_Wind_Offshore,2030,1,5590,0.544496331
NL_Wind_Offshore,2030,1,5591,0.581172044
NL_Wind_Offshore,2030,1,5592,0.654701759
NL_Wind_Offshore,2030,1,5593,0.683143555
NL_Wind_Offshore,2030,1,5594,0.721352728
NL_Wind_Offshore,2030,1,5595,0.696780934
NL_Wind_Offshore,2030,1,5596,0.659787062
NL_Wind_Offshore,2030,1,5597,0.647525689
NL_Wind_Offshore,2030,1,5598,0.611133246
NL_Wind_Offshore,2030,1,5599,0.530634135
NL_Wind_Offshore,2030,1,5600,0.448231871
NL_Wind_Offshore,2030,1,5601,0.408651103
NL_Wind_Offshore,2030,1,5602,0.398220498
NL_Wind_Offshore,2030,1,5603,0.416587091
NL_Wind_Offshore,2030,1,5604,0.505755555
NL_Wind_Offshore,2030,1,5605,0.562516665
NL_Wind_Offshore,2030,1,5606,0.527161555
NL_Wind_Offshore,2030,1,5607,0.679379733
NL_Wind_Offshore,2030,1,5608,0.680001479
NL_Wind_Offshore,2030,1,5609,0.736517501
NL_Wind_Offshore,2030,1,5610,0.818996588
NL_Wind_Offshore,2030,1,5611,0.921300119
NL_Wind_Offshore,2030,1,5612,0.915869222
NL_Wind_Offshore,2030,1,5613,0.910831076
NL_Wind_Offshore,2030,1,5614,0.939305137
NL_Wind_Offshore,2030,1,5615,0.937533676
NL_Wind_Offshore,2030,1,5616,0.962695546
NL_Wind_Offshore,2030,1,5617,0.973197766
NL_Wind_Offshore,2030,1,5618,0.973997356
NL_Wind_Offshore,2030,1,5619,0.97609293
NL_Wind_Offshore,2030,1,5620,0.975466202
NL_Wind_Offshore,2030,1,5621,0.974724498
NL_Wind_Offshore,2030,1,5622,0.971920867
NL_Wind_Offshore,2030,1,5623,0.971290044
NL_Wind_Offshore,2030,1,5624,0.969384025
NL_Wind_Offshore,2030,1,5625,0.966020555
NL_Wind_Offshore,2030,1,5626,0.972910402
NL_Wind_Offshore,2030,1,5627,0.977225437
NL_Wind_Offshore,2030,1,5628,0.977206241
NL_Wind_Offshore,2030,1,5629,0.973297723
NL_Wind_Offshore,2030,1,5630,0.965082031
NL_Wind_Offshore,2030,1,5631,0.964748948
NL_Wind_Offshore,2030,1,5632,0.969453079
NL_Wind_Offshore,2030,1,5633,0.968490379
NL_Wind_Offshore,2030,1,5634,0.965058015
NL_Wind_Offshore,2030,1,5635,0.936914048
NL_Wind_Offshore,2030,1,5636,0.916521157
NL_Wind_Offshore,2030,1,5637,0.74443191
NL_Wind_Offshore,2030,1,5638,0.77834588
NL_Wind_Offshore,2030,1,5639,0.720771971
NL_Wind_Offshore,2030,1,5640,0.695542085
NL_Wind_Offshore,2030,1,5641,0.705899102
NL_Wind_Offshore,2030,1,5642,0.712324198
NL_Wind_Offshore,2030,1,5643,0.668774759
NL_Wind_Offshore,2030,1,5644,0.569902195
NL_Wind_Offshore,2030,1,5645,0.481430534
NL_Wind_Offshore,2030,1,5646,0.126329987
NL_Wind_Offshore,2030,1,5647,0.080820807
NL_Wind_Offshore,2030,1,5648,0.048761872
NL_Wind_Offshore,2030,1,5649,0.062614067
NL_Wind_Offshore,2030,1,5650,0.079140616
NL_Wind_Offshore,2030,1,5651,0.160724209
NL_Wind_Offshore,2030,1,5652,0.210662452
NL_Wind_Offshore,2030,1,5653,0.226366544
NL_Wind_Offshore,2030,1,5654,0.155045943
NL_Wind_Offshore,2030,1,5655,0.116329885
NL_Wind_Offshore,2030,1,5656,0.145888739
NL_Wind_Offshore,2030,1,5657,0.226999764
NL_Wind_Offshore,2030,1,5658,0.048482867
NL_Wind_Offshore,2030,1,5659,0.147565079
NL_Wind_Offshore,2030,1,5660,0.323550575
NL_Wind_Offshore,2030,1,5661,0.262576147
NL_Wind_Offshore,2030,1,5662,0.231943871
NL_Wind_Offshore,2030,1,5663,0.200105917
NL_Wind_Offshore,2030,1,5664,0.343479876
NL_Wind_Offshore,2030,1,5665,0.493838764
NL_Wind_Offshore,2030,1,5666,0.623426001
NL_Wind_Offshore,2030,1,5667,0.760005962
NL_Wind_Offshore,2030,1,5668,0.742660444
NL_Wind_Offshore,2030,1,5669,0.814404206
NL_Wind_Offshore,2030,1,5670,0.955485391
NL_Wind_Offshore,2030,1,5671,0.971885898
NL_Wind_Offshore,2030,1,5672,0.976562032
NL_Wind_Offshore,2030,1,5673,0.977121434
NL_Wind_Offshore,2030,1,5674,0.977020647
NL_Wind_Offshore,2030,1,5675,0.962384371
NL_Wind_Offshore,2030,1,5676,0.976490769
NL_Wind_Offshore,2030,1,5677,0.97648669
NL_Wind_Offshore,2030,1,5678,0.956942034
NL_Wind_Offshore,2030,1,5679,0.939494516
NL_Wind_Offshore,2030,1,5680,0.937716146
NL_Wind_Offshore,2030,1,5681,0.969092972
NL_Wind_Offshore,2030,1,5682,0.949055511
NL_Wind_Offshore,2030,1,5683,0.957684989
NL_Wind_Offshore,2030,1,5684,0.968941095
NL_Wind_Offshore,2030,1,5685,0.970001258
NL_Wind_Offshore,2030,1,5686,0.961096264
NL_Wind_Offshore,2030,1,5687,0.97762415
NL_Wind_Offshore,2030,1,5688,0.944192581
NL_Wind_Offshore,2030,1,5689,0.978288332
NL_Wind_Offshore,2030,1,5690,0.975425351
NL_Wind_Offshore,2030,1,5691,0.974789355
NL_Wind_Offshore,2030,1,5692,0.969862581
NL_Wind_Offshore,2030,1,5693,0.952248129
NL_Wind_Offshore,2030,1,5694,0.939643366
NL_Wind_Offshore,2030,1,5695,0.905021931
NL_Wind_Offshore,2030,1,5696,0.957311347
NL_Wind_Offshore,2030,1,5697,0.978721573
NL_Wind_Offshore,2030,1,5698,0.978498187
NL_Wind_Offshore,2030,1,5699,0.979065024
NL_Wind_Offshore,2030,1,5700,0.978998287
NL_Wind_Offshore,2030,1,5701,0.979193598
NL_Wind_Offshore,2030,1,5702,0.979155777
NL_Wind_Offshore,2030,1,5703,0.979135044
NL_Wind_Offshore,2030,1,5704,0.977975972
NL_Wind_Offshore,2030,1,5705,0.937633699
NL_Wind_Offshore,2030,1,5706,0.976386193
NL_Wind_Offshore,2030,1,5707,0.968453911
NL_Wind_Offshore,2030,1,5708,0.978490635
NL_Wind_Offshore,2030,1,5709,0.964994942
NL_Wind_Offshore,2030,1,5710,0.968813302
NL_Wind_Offshore,2030,1,5711,0.831971982
NL_Wind_Offshore,2030,1,5712,0.905696076
NL_Wind_Offshore,2030,1,5713,0.845026143
NL_Wind_Offshore,2030,1,5714,0.77139235
NL_Wind_Offshore,2030,1,5715,0.722636762
NL_Wind_Offshore,2030,1,5716,0.721943634
NL_Wind_Offshore,2030,1,5717,0.768432268
NL_Wind_Offshore,2030,1,5718,0.77795004
NL_Wind_Offshore,2030,1,5719,0.784636848
NL_Wind_Offshore,2030,1,5720,0.767386125
NL_Wind_Offshore,2030,1,5721,0.747071693
NL_Wind_Offshore,2030,1,5722,0.810504804
NL_Wind_Offshore,2030,1,5723,0.740607416
NL_Wind_Offshore,2030,1,5724,0.819354592
NL_Wind_Offshore,2030,1,5725,0.851765906
NL_Wind_Offshore,2030,1,5726,0.723520809
NL_Wind_Offshore,2030,1,5727,0.678938703
NL_Wind_Offshore,2030,1,5728,0.719919427
NL_Wind_Offshore,2030,1,5729,0.67104171
NL_Wind_Offshore,2030,1,5730,0.56894502
NL_Wind_Offshore,2030,1,5731,0.576364956
NL_Wind_Offshore,2030,1,5732,0.474313738
NL_Wind_Offshore,2030,1,5733,0.469623003
NL_Wind_Offshore,2030,1,5734,0.367473794
NL_Wind_Offshore,2030,1,5735,0.428792806
NL_Wind_Offshore,2030,1,5736,0.403033189
NL_Wind_Offshore,2030,1,5737,0.359603574
NL_Wind_Offshore,2030,1,5738,0.304555802
NL_Wind_Offshore,2030,1,5739,0.311279528
NL_Wind_Offshore,2030,1,5740,0.233219201
NL_Wind_Offshore,2030,1,5741,0.187855762
NL_Wind_Offshore,2030,1,5742,0.233988512
NL_Wind_Offshore,2030,1,5743,0.23175618
NL_Wind_Offshore,2030,1,5744,0.239761466
NL_Wind_Offshore,2030,1,5745,0.280459639
NL_Wind_Offshore,2030,1,5746,0.311584298
NL_Wind_Offshore,2030,1,5747,0.381870146
NL_Wind_Offshore,2030,1,5748,0.536891437
NL_Wind_Offshore,2030,1,5749,0.568018355
NL_Wind_Offshore,2030,1,5750,0.567331629
NL_Wind_Offshore,2030,1,5751,0.576562954
NL_Wind_Offshore,2030,1,5752,0.573996698
NL_Wind_Offshore,2030,1,5753,0.580476693
NL_Wind_Offshore,2030,1,5754,0.546076563
NL_Wind_Offshore,2030,1,5755,0.52658832
NL_Wind_Offshore,2030,1,5756,0.597186855
NL_Wind_Offshore,2030,1,5757,0.685267686
NL_Wind_Offshore,2030,1,5758,0.659539443
NL_Wind_Offshore,2030,1,5759,0.590970064
NL_Wind_Offshore,2030,1,5760,0.623013376
NL_Wind_Offshore,2030,1,5761,0.556961109
NL_Wind_Offshore,2030,1,5762,0.376811082
NL_Wind_Offshore,2030,1,5763,0.389419602
NL_Wind_Offshore,2030,1,5764,0.339864253
NL_Wind_Offshore,2030,1,5765,0.29799594
NL_Wind_Offshore,2030,1,5766,0.278455276
NL_Wind_Offshore,2030,1,5767,0.251149237
NL_Wind_Offshore,2030,1,5768,0.267332791
NL_Wind_Offshore,2030,1,5769,0.240276597
NL_Wind_Offshore,2030,1,5770,0.235430159
NL_Wind_Offshore,2030,1,5771,0.177507639
NL_Wind_Offshore,2030,1,5772,0.18796428
NL_Wind_Offshore,2030,1,5773,0.208043424
NL_Wind_Offshore,2030,1,5774,0.187279168
NL_Wind_Offshore,2030,1,5775,0.186733315
NL_Wind_Offshore,2030,1,5776,0.177832006
NL_Wind_Offshore,2030,1,5777,0.156310931
NL_Wind_Offshore,2030,1,5778,0.130182736
NL_Wind_Offshore,2030,1,5779,0.098013023
NL_Wind_Offshore,2030,1,5780,0.073071556
NL_Wind_Offshore,2030,1,5781,0.066820241
NL_Wind_Offshore,2030,1,5782,0.050984969
NL_Wind_Offshore,2030,1,5783,0.114071983
NL_Wind_Offshore,2030,1,5784,0.11881001
NL_Wind_Offshore,2030,1,5785,0.089476989
NL_Wind_Offshore,2030,1,5786,0.077212756
NL_Wind_Offshore,2030,1,5787,0.083467634
NL_Wind_Offshore,2030,1,5788,0.154619642
NL_Wind_Offshore,2030,1,5789,0.116913503
NL_Wind_Offshore,2030,1,5790,0.077645666
NL_Wind_Offshore,2030,1,5791,0.052019833
NL_Wind_Offshore,2030,1,5792,0.091434532
NL_Wind_Offshore,2030,1,5793,0.060108694
NL_Wind_Offshore,2030,1,5794,0.13253195
NL_Wind_Offshore,2030,1,5795,0.17049371
NL_Wind_Offshore,2030,1,5796,0.172647475
NL_Wind_Offshore,2030,1,5797,0.156278753
NL_Wind_Offshore,2030,1,5798,0.181375257
NL_Wind_Offshore,2030,1,5799,0.188197016
NL_Wind_Offshore,2030,1,5800,0.190595126
NL_Wind_Offshore,2030,1,5801,0.200764865
NL_Wind_Offshore,2030,1,5802,0.219025974
NL_Wind_Offshore,2030,1,5803,0.246096698
NL_Wind_Offshore,2030,1,5804,0.285714449
NL_Wind_Offshore,2030,1,5805,0.278328829
NL_Wind_Offshore,2030,1,5806,0.310856977
NL_Wind_Offshore,2030,1,5807,0.331227568
NL_Wind_Offshore,2030,1,5808,0.354568807
NL_Wind_Offshore,2030,1,5809,0.392132881
NL_Wind_Offshore,2030,1,5810,0.312685878
NL_Wind_Offshore,2030,1,5811,0.368013528
NL_Wind_Offshore,2030,1,5812,0.296965519
NL_Wind_Offshore,2030,1,5813,0.259382947
NL_Wind_Offshore,2030,1,5814,0.359277994
